Contrato,Idade,Sexo,Valor_Renda,UF_Cliente,Perc_Juros,Prazo_Emprestimo,Data_Contratacao,Prazo_Restante,VL_Emprestimo,VL_Emprestimo_ComJuros,QT_Total_Parcelas_Pagas,QT_Total_Parcelas_Pagas_EmDia,QT_Total_Parcelas_Pagas_EmAtraso,Qt_Renegociacao,Estado_Civil,Escolaridade,Possui_Patrimonio,VL_Patrimonio,QT_Parcelas_Atraso,QT_Dias_Atraso,Saldo_Devedor,Total_Pago,Possivel_Fraude
322096141715,38,M,1500.00,PE,22.0000,100,2022-12-14,94,30000.00,34500.00,10,6,2,1,SOLTEIRO(A),NULL,N,0.00,0,NULL,34714.50,2267.33,Nao
322096144715,20,M,2000.00,RN,9.0000,55,2022-12-14,44,10000.00,11500.00,4,1,1,4,SOLTEIRO(A),NULL,N,0.00,6,225,10131.81,792.72,Nao
322096145715,20,M,2000.00,RN,9.0000,55,2022-12-14,44,10000.00,11500.00,4,1,1,4,SOLTEIRO(A),NULL,N,0.00,6,225,10131.83,792.72,Nao
322096146715,43,M,6000.00,RS,20.0000,170,2022-12-14,159,200000.00,230000.00,4,2,2,2,CASADO (A),Nenhum,N,0.00,4,103,238808.64,3341.60,Nao
322096147715,58,F,2465.00,MG,17.0000,135,2022-12-14,125,150000.00,172500.00,11,10,0,1,SOLTEIRO(A),NULL,N,0.00,0,NULL,168688.98,8345.88,Nao
322096148715,41,M,2000.00,PR,22.0000,100,2022-12-14,94,30000.00,34500.00,4,1,3,1,SOLTEIRO(A),NULL,N,0.00,7,194,36130.14,911.61,Sim
322096149715,45,M,1800.00,PB,22.0000,100,2022-12-14,94,30000.00,34500.00,11,11,0,2,SOLTEIRO(A),Nenhum,N,0.00,0,NULL,34714.78,2517.66,Nao
322096150715,33,M,1500.00,AL,24.0000,25,2022-12-14,17,6000.00,6900.00,11,3,6,2,CASADO (A),NULL,N,0.00,0,NULL,4280.33,3473.17,Nao
322096151715,38,F,4000.00,MG,20.0000,100,2022-12-14,94,40000.00,46000.00,11,8,1,0,SOLTEIRO(A),NULL,N,0.00,0,NULL,43076.01,5356.64,Nao
322096152715,28,M,2800.00,MA,20.0000,90,2022-12-14,79,40000.00,46000.00,1,1,0,1,CASADO (A),NULL,N,0.00,10,284,48098.77,545.89,Sim
322096155715,44,M,1900.00,PR,23.0000,36,2022-12-14,43,6000.00,6900.00,11,7,0,1,SOLTEIRO(A),NULL,N,0.00,0,NULL,5208.40,2301.25,Nao
322096156715,54,M,3300.00,SP,22.0000,100,2022-12-21,94,30000.00,34500.00,10,6,2,1,UNIÃO ESTAVEL,NULL,N,0.00,1,11,34721.47,2256.95,Nao
322096157715,40,F,2000.00,GO,25.0000,80,2022-12-14,78,18000.00,20700.00,10,10,0,0,CASADO (A),NULL,N,0.00,0,NULL,20002.52,2909.26,Nao
322096160715,30,M,15000.00,MG,18.0000,140,2022-12-14,129,400000.00,460000.00,11,9,0,0,SOLTEIRO(A),NULL,N,0.00,0,NULL,438604.43,38387.65,Nao
322096161715,30,F,1450.00,MG,16.8000,36,2022-12-14,30,5000.00,5750.00,11,10,1,1,DIVORCIADO,NULL,N,0.00,0,NULL,4194.51,1868.09,Nao
322096162715,38,M,5045.00,BA,20.0000,95,2022-12-14,85,50000.00,57500.00,9,5,3,3,CASADO (A),NULL,N,0.00,0,NULL,26722.44,33983.76,Nao
322096163715,39,F,12000.00,GO,18.0000,160,2022-12-14,156,400000.00,460000.00,10,10,0,0,CASADO (A),Nenhum,N,0.00,0,NULL,446252.08,30646.37,Nao
322096165715,63,M,1200.00,PA,23.0000,65,2022-12-14,78,20000.00,23000.00,11,10,0,0,SOLTEIRO(A),NULL,N,0.00,0,NULL,20769.18,4294.94,Nao
322096166715,21,M,1600.00,MG,21.0000,45,2022-12-15,34,17000.00,19550.00,9,8,1,3,SOLTEIRO(A),Nenhum,N,0.00,0,NULL,11868.93,9145.46,Nao
322096167715,32,M,2000.00,MS,20.0000,200,2022-12-14,198,100000.00,115000.00,9,2,7,2,SOLTEIRO(A),Nenhum,N,0.00,2,71,117847.44,3240.70,Nao
322096168715,23,F,3000.00,BA,25.0000,75,2022-12-14,78,18000.00,20700.00,11,3,5,1,SOLTEIRO(A),NULL,N,0.00,0,NULL,19515.89,3434.88,Nao
322096170715,27,M,2600.00,MG,21.0000,48,2022-12-20,60,15000.00,17250.00,2,0,0,0,SOLTEIRO(A),Nenhum,N,0.00,9,251,17848.13,774.95,Sim
322096173715,42,M,8000.00,MG,20.0000,200,2022-12-14,225,250000.00,287500.00,10,9,1,1,SOLTEIRO(A),NULL,N,0.00,0,NULL,291850.01,10678.68,Nao
322096177715,35,F,3000.00,PA,22.0000,100,2022-12-14,94,50000.00,57500.00,11,2,0,1,SOLTEIRO(A),NULL,N,0.00,0,NULL,57485.00,4145.93,Nao
322096179715,33,M,2900.00,BA,21.0000,80,2022-12-14,76,60000.00,69000.00,4,4,0,1,SOLTEIRO(A),NULL,N,0.00,7,194,70582.30,2959.20,Sim
322096180715,59,M,4500.00,SP,22.0000,100,2022-12-20,94,50000.00,57500.00,3,2,0,1,CASADO (A),NULL,N,0.00,8,225,60607.49,1125.99,Sim
322096181715,36,F,2500.00,PB,22.0000,100,2022-12-14,94,40000.00,46000.00,11,8,0,1,CASADO (A),NULL,N,0.00,0,NULL,45988.00,3225.45,Nao
322096182715,24,M,12200.00,MG,18.0000,30,2022-12-14,19,15000.00,17250.00,8,6,1,3,SOLTEIRO(A),Nenhum,N,0.00,1,11,8026.36,10084.73,Nao
322096184715,29,M,9200.00,MA,18.0000,30,2022-12-14,19,10000.00,11500.00,2,1,1,2,CASADO (A),NULL,N,0.00,9,251,6930.24,5351.03,Nao
322096185715,19,M,2000.00,SP,22.0000,100,2022-12-15,100,70000.00,80500.00,11,7,0,1,SOLTEIRO(A),NULL,N,0.00,0,NULL,80478.99,5644.56,Nao
322096187715,65,F,3500.00,SP,20.0000,200,2022-12-14,198,100000.00,115000.00,10,6,0,1,VIÚVO(A),Nenhum,N,0.00,0,NULL,117450.03,3561.47,Nao
322096188715,31,M,15000.00,BA,20.0000,200,2022-12-14,225,320000.00,368000.00,9,1,7,5,SOLTEIRO(A),NULL,N,0.00,2,133,380248.07,11007.26,Nao
322096189715,24,M,3400.00,SP,20.0000,90,2022-12-14,84,35000.00,40250.00,9,1,4,4,SOLTEIRO(A),Ensino Médio,N,0.00,0,NULL,11139.85,31250.35,Nao
322096190715,33,M,3500.00,ES,20.0000,200,2022-12-21,225,300000.00,345000.00,4,3,0,2,CASADO (A),Nenhum,N,0.00,5,133,358951.03,4260.00,Sim
322096192715,23,M,2000.00,MG,21.0000,45,2022-12-14,34,16000.00,18400.00,2,2,0,0,SOLTEIRO(A),Nenhum,N,0.00,9,251,18962.21,874.64,Sim
322096193715,53,M,4700.00,MG,7.0000,75,2022-12-16,64,60000.00,69000.00,11,4,0,0,OUTRO,NULL,N,0.00,0,NULL,54783.79,9534.91,Nao
322096195715,42,F,2600.00,SP,19.6000,48,2022-12-14,44,9000.00,10350.00,4,3,0,1,SOLTEIRO(A),NULL,N,0.00,4,103,10242.84,934.48,Nao
322096196715,36,M,6000.00,GO,12.6000,80,2022-12-15,100,120000.00,138000.00,11,1,1,0,SOLTEIRO(A),Nenhum,N,0.00,0,NULL,117576.02,19110.63,Nao
322096199715,28,F,3300.00,SP,19.0000,190,2022-12-14,198,200000.00,230000.00,5,2,3,2,SOLTEIRO(A),NULL,N,0.00,6,162,236517.05,3933.81,Nao
322096200715,26,F,5000.00,PR,23.0000,48,2022-12-15,43,6000.00,6900.00,1,1,0,1,CASADO (A),Nenhum,N,0.00,10,284,7401.14,157.51,Sim
322096202715,54,M,4000.00,PE,20.0000,200,2022-12-14,198,100000.00,115000.00,1,1,0,1,CASADO (A),NULL,N,0.00,9,251,120772.36,355.00,Sim
322096204715,31,F,8000.00,BA,23.0000,60,2022-12-14,51,12000.00,13800.00,11,10,1,0,CASADO (A),NULL,N,0.00,0,NULL,12250.05,2766.84,Nao
322096205715,74,F,2000.00,MG,23.0000,15,2022-12-14,4,4000.00,4600.00,1,1,0,2,VIÚVO(A),NULL,N,0.00,10,284,3901.52,1338.67,Sim
322096207715,48,M,7000.00,RS,22.0000,180,2022-12-14,175,130000.00,149500.00,11,8,1,1,CASADO (A),NULL,N,0.00,0,NULL,154101.41,5827.10,Nao
322096208715,37,F,1200.08,PA,20.0000,200,2022-12-14,198,100000.00,115000.00,4,3,1,1,CASADO (A),NULL,N,0.00,7,194,119678.89,1427.34,Sim
322096211715,67,F,5400.00,RS,21.0000,48,2022-12-14,40,16000.00,18400.00,9,4,2,2,SOLTEIRO(A),NULL,N,0.00,0,NULL,11016.54,8699.26,Nao
322096216715,35,F,1900.00,RJ,20.0000,200,2022-12-14,198,100000.00,115000.00,7,7,0,1,SOLTEIRO(A),NULL,N,0.00,4,103,118570.67,2485.00,Nao
322096221715,25,M,1600.00,RN,23.0000,60,2022-12-14,51,8000.00,9200.00,2,2,0,1,SOLTEIRO(A),Nenhum,N,0.00,5,133,9710.71,343.04,Sim
322096222715,24,F,1300.00,MT,23.0000,15,2022-12-14,4,4000.00,4600.00,4,2,1,2,SOLTEIRO(A),NULL,N,0.00,5,133,3034.20,2134.86,Nao
322096223715,42,M,3080.00,SP,19.0000,190,2022-12-20,185,100000.00,115000.00,1,0,0,1,CASADO (A),Nenhum,N,0.00,10,284,119988.36,388.46,Sim
322096224715,34,M,4500.00,PE,16.0000,80,2022-12-14,80,100000.00,115000.00,9,5,3,1,SOLTEIRO(A),Nenhum,N,0.00,0,NULL,62201.53,54935.96,Nao
322096225715,24,F,1500.00,CE,20.0000,200,2022-12-14,198,100000.00,115000.00,2,1,1,1,SOLTEIRO(A),NULL,N,0.00,8,225,120403.41,717.22,Sim
322096226715,42,F,9000.00,SP,22.0000,100,2022-12-14,94,60000.00,69000.00,11,1,0,1,SOLTEIRO(A),NULL,N,0.00,0,NULL,68982.00,4838.19,Nao
322096228715,39,M,4600.00,PR,20.0000,200,2022-12-14,198,100000.00,115000.00,11,8,0,1,SOLTEIRO(A),NULL,N,0.00,0,NULL,115719.98,5295.50,Nao
322096230715,79,M,5800.00,AL,20.0000,200,2022-12-15,221,220000.00,253000.00,11,9,0,1,CASADO (A),NULL,N,0.00,0,NULL,257609.07,8616.25,Nao
322096231715,36,F,7500.00,DF,17.0000,135,2022-12-14,125,150000.00,172500.00,11,11,0,0,SOLTEIRO(A),NULL,N,0.00,0,NULL,162574.75,14814.30,Nao
322096232715,26,M,2200.00,GO,19.6000,48,2022-12-14,44,15000.00,17250.00,2,2,0,0,SOLTEIRO(A),Nenhum,N,0.00,9,251,17906.07,772.51,Sim
322096234715,34,F,2000.00,PR,19.0000,190,2023-01-02,185,100000.00,115000.00,1,1,0,1,CASADO (A),NULL,N,0.00,9,251,119952.41,388.46,Sim
322096235715,41,M,3500.00,SP,20.0000,170,2022-12-14,159,130000.00,149500.00,8,7,0,1,SOLTEIRO(A),NULL,N,0.00,3,71,151584.06,6084.32,Nao
322096236715,30,F,3500.00,SP,20.0000,200,2022-12-15,198,100000.00,115000.00,3,2,0,1,SOLTEIRO(A),NULL,N,0.00,8,225,120217.52,1125.99,Sim
322096237715,30,F,2111.00,SC,20.0000,200,2022-12-14,198,100000.00,115000.00,10,5,2,1,UNIÃO ESTAVEL,NULL,N,0.00,0,NULL,117095.02,3934.34,Nao
322096238715,28,M,3500.00,SP,16.0000,70,2022-12-14,75,60000.00,69000.00,10,9,0,0,SOLTEIRO(A),NULL,N,0.00,0,NULL,60171.59,10193.09,Nao
322096239715,57,M,3069.00,MG,20.0000,100,2022-12-14,94,50000.00,57500.00,11,8,0,0,CASADO (A),NULL,N,0.00,0,NULL,53845.00,6795.12,Nao
322096241715,21,M,2500.00,PA,22.0000,100,2022-12-14,94,30000.00,34500.00,1,1,0,1,SOLTEIRO(A),NULL,N,0.00,10,284,36832.92,225.20,Sim
322096242715,39,M,20000.00,RS,22.0000,100,2022-12-14,94,60000.00,69000.00,8,2,6,2,SOLTEIRO(A),NULL,N,0.00,2,41,70321.23,3553.89,Nao
322096246715,22,M,3000.00,PE,20.0000,200,2022-12-14,198,100000.00,115000.00,2,2,0,1,SOLTEIRO(A),NULL,N,0.00,9,251,120607.64,750.66,Sim
322096250715,31,M,4000.00,BA,20.0000,200,2022-12-14,198,100000.00,115000.00,2,2,0,1,OUTRO,NULL,N,0.00,9,251,120417.37,710.00,Sim
322096251715,49,M,6200.00,SP,20.0000,200,2022-12-14,198,200000.00,230000.00,10,2,0,1,CASADO (A),Nenhum,N,0.00,0,NULL,234900.07,7122.93,Nao
322096253715,34,M,18000.00,AM,12.6000,80,2022-12-14,100,80000.00,92000.00,11,4,2,0,CASADO (A),Nenhum,N,0.00,0,NULL,78383.67,12596.82,Nao
322096254715,51,M,8500.00,RS,22.0000,80,2022-12-14,94,40000.00,46000.00,4,2,1,2,SOLTEIRO(A),NULL,N,0.00,4,103,47799.53,1467.67,Nao
322096257715,39,F,3500.00,MG,19.0000,190,2022-12-14,185,100000.00,115000.00,7,1,6,3,CASADO (A),Nenhum,N,0.00,3,103,117459.68,2610.97,Nao
322096258715,29,M,2500.00,SP,22.0000,100,2022-12-14,94,40000.00,46000.00,1,1,0,1,SOLTEIRO(A),Nenhum,N,0.00,9,251,49090.13,300.27,Sim
322096261715,42,F,4000.00,RJ,20.0000,200,2022-12-14,198,100000.00,115000.00,1,1,0,1,SOLTEIRO(A),NULL,N,0.00,10,284,120998.23,375.33,Sim
322096262715,27,M,1400.00,SP,22.0000,80,2022-12-15,94,30000.00,34500.00,10,8,2,1,SOLTEIRO(A),Nenhum,N,0.00,1,11,34175.34,2826.00,Nao
322096265715,41,F,5000.00,MG,20.0000,200,2022-12-14,225,250000.00,287500.00,11,1,0,1,SOLTEIRO(A),NULL,N,0.00,0,NULL,292737.57,9791.18,Nao
322096266715,51,F,3000.00,MA,17.0000,135,2022-12-14,125,180000.00,207000.00,10,6,0,1,SOLTEIRO(A),NULL,N,0.00,1,11,203355.07,9066.60,Nao
322096267715,32,M,5000.00,PB,18.0000,80,2022-12-16,82,50000.00,57500.00,1,1,0,0,SOLTEIRO(A),NULL,N,0.00,10,284,59053.25,743.75,Sim
322096268715,31,F,4000.00,CE,22.0000,100,2022-12-15,100,100000.00,115000.00,11,1,0,1,SOLTEIRO(A),NULL,N,0.00,0,NULL,114969.99,8063.65,Nao
322096269715,50,F,1724.00,RS,23.0000,48,2022-12-14,43,12000.00,13800.00,1,1,0,1,SOLTEIRO(A),NULL,N,0.00,10,284,14743.84,312.50,Sim
322096270715,37,F,3500.00,MG,26.0000,235,2022-12-14,227,200000.00,230000.00,5,3,0,0,CASADO (A),NULL,N,0.00,5,133,249031.10,5617.35,Sim
322096273715,52,M,6000.00,SP,20.0000,200,2022-12-15,198,100000.00,115000.00,10,6,1,1,SOLTEIRO(A),NULL,N,0.00,0,NULL,117450.03,3569.16,Nao
322096277715,31,M,4000.00,MG,7.0000,70,2022-12-15,64,60000.00,69000.00,10,4,3,2,SOLTEIRO(A),Nenhum,N,0.00,1,284,55028.40,9214.39,Nao
322096278715,39,M,4700.00,MG,7.0000,70,2022-12-15,64,60000.00,69000.00,11,4,2,1,CASADO (A),Nenhum,N,0.00,0,NULL,54130.51,10088.76,Nao
322096279715,31,M,6000.00,MG,22.0000,100,2022-12-16,94,35000.00,40250.00,10,1,9,2,CASADO (A),NULL,N,0.00,1,11,40529.35,2584.84,Nao
322096280715,28,M,3500.00,PA,20.0000,200,2022-12-14,198,100000.00,115000.00,11,3,3,1,CASADO (A),NULL,N,0.00,0,NULL,117094.61,3939.55,Nao
322096281715,30,M,2500.00,MG,20.0000,90,2022-12-20,82,30000.00,34500.00,9,7,2,2,CASADO (A),NULL,N,0.00,1,11,32486.44,3878.92,Nao
322096282715,20,F,1700.00,RS,20.0000,200,2022-12-14,198,150000.00,172500.00,8,3,4,4,SOLTEIRO(A),NULL,N,0.00,1,11,177253.25,4295.06,Nao
322096283715,32,M,5000.00,MG,22.0000,100,2022-12-14,94,40000.00,46000.00,11,1,9,1,SOLTEIRO(A),NULL,N,0.00,0,NULL,45987.74,3323.85,Nao
322096284715,31,M,6000.00,MG,22.0000,100,2022-12-16,94,35000.00,40250.00,10,1,9,2,CASADO (A),NULL,N,0.00,1,11,40524.03,2590.16,Nao
322096285715,56,F,5000.00,MT,20.0000,200,2022-12-14,198,100000.00,115000.00,4,1,2,2,SOLTEIRO(A),NULL,N,0.00,7,194,119695.70,1420.00,Sim
322096286715,31,M,4000.00,MG,7.0000,70,2022-12-20,64,40000.00,46000.00,1,0,0,2,SOLTEIRO(A),Nenhum,N,0.00,10,284,42407.85,611.44,Sim
322096291715,72,F,2400.00,MG,20.0000,200,2022-12-14,198,120000.00,138000.00,1,1,0,1,SOLTEIRO(A),NULL,N,0.00,10,284,144944.15,426.00,Sim
322096295715,49,M,2500.00,PA,21.0000,80,2022-12-14,75,50000.00,57500.00,10,8,1,1,CASADO (A),Nenhum,N,0.00,1,11,54962.56,6178.36,Nao
322096296715,29,M,10000.00,MT,16.0000,45,2022-12-14,34,70000.00,80500.00,11,4,3,1,CASADO (A),NULL,N,0.00,0,NULL,62412.76,20538.64,Nao
322096299715,42,M,3500.00,PE,7.0000,75,2022-12-14,64,30000.00,34500.00,2,1,1,2,OUTRO,NULL,N,0.00,9,251,31362.24,856.02,Sim
322096300715,36,M,7000.00,MS,21.0000,80,2022-12-14,87,45000.00,51750.00,4,1,2,4,SOLTEIRO(A),Nenhum,N,0.00,4,103,52742.07,2182.49,Nao
322096301715,41,F,2800.00,SC,24.0000,30,2022-12-14,30,4000.00,4600.00,6,4,2,0,SOLTEIRO(A),NULL,N,0.00,5,133,4134.17,1038.73,Sim
322096303715,22,F,2000.00,SP,20.0000,100,2022-12-14,94,40000.00,46000.00,10,10,0,0,SOLTEIRO(A),NULL,N,0.00,0,NULL,43560.00,4943.99,Nao
322096304715,22,F,1250.00,SP,20.0000,100,2022-12-14,94,30000.00,34500.00,11,5,6,1,SOLTEIRO(A),Nenhum,N,0.00,0,NULL,32315.12,4120.17,Nao
322096307715,32,M,2000.00,RS,22.0000,80,2022-12-14,94,30000.00,34500.00,10,4,5,2,DIVORCIADO,NULL,N,0.00,0,NULL,34180.07,2774.51,Nao
322096308715,21,F,2300.00,MA,21.0000,40,2022-12-21,29,16000.00,18400.00,3,1,1,3,SOLTEIRO(A),NULL,N,0.00,5,133,18245.37,1476.00,Sim
322096309715,29,F,7000.00,SP,25.0000,80,2022-12-14,78,16000.00,18400.00,1,1,0,1,CASADO (A),NULL,N,0.00,9,251,20189.84,257.41,Sim
322096310715,33,M,6000.00,PA,22.0000,80,2022-12-16,100,70000.00,80500.00,1,1,0,1,SOLTEIRO(A),NULL,N,0.00,10,284,85866.67,653.21,Sim
322096311715,66,F,2500.00,BA,20.0000,200,2022-12-15,198,160000.00,184000.00,11,2,3,2,CASADO (A),NULL,N,0.00,0,NULL,187373.65,6641.30,Nao
322096312715,21,F,2300.00,MA,21.0000,40,2022-12-21,29,16000.00,18400.00,7,1,6,3,SOLTEIRO(A),NULL,N,0.00,2,41,9479.09,10304.34,Nao
322096314715,21,M,1900.00,MS,23.0000,48,2022-12-14,43,10000.00,11500.00,7,2,1,2,SOLTEIRO(A),NULL,N,0.00,4,103,10726.59,1842.98,Nao
322096315715,35,M,3500.00,SP,20.0000,100,2022-12-14,94,30000.00,34500.00,11,1,0,0,SOLTEIRO(A),NULL,N,0.00,0,NULL,32307.01,4077.12,Nao
322096316715,54,M,7000.00,AL,22.0000,100,2022-12-15,94,60000.00,69000.00,8,1,1,2,SOLTEIRO(A),NULL,N,0.00,3,71,70319.47,3612.81,Nao
322096317715,39,M,10000.00,ES,20.0000,200,2022-12-21,225,300000.00,345000.00,0,0,0,2,SOLTEIRO(A),Ensino Superior,N,0.00,10,284,363000.00,0.00,Sim
322096318715,37,M,6000.00,MG,18.0000,80,2022-12-14,82,40000.00,46000.00,11,11,0,0,CASADO (A),NULL,N,0.00,0,NULL,41054.97,6660.80,Nao
322096321715,23,M,1904.12,PA,18.0000,25,2022-12-15,19,9000.00,10350.00,10,1,9,3,SOLTEIRO(A),Nenhum,N,0.00,1,11,3968.81,6970.33,Nao
322096322715,29,F,11000.00,RR,20.0000,200,2022-12-14,225,350000.00,402500.00,5,2,0,3,CASADO (A),NULL,N,0.00,6,162,417414.17,6212.50,Nao
322096324715,47,F,3100.00,SP,18.0000,80,2022-12-14,79,70000.00,80500.00,9,9,0,4,SOLTEIRO(A),NULL,N,0.00,0,NULL,31520.59,51994.11,Nao
322096325715,21,M,3500.00,GO,18.0000,55,2022-12-14,45,35000.00,40250.00,1,1,0,0,SOLTEIRO(A),Nenhum,N,0.00,10,284,41614.73,770.69,Sim
322096328715,45,F,4000.00,MG,17.0000,140,2022-12-15,143,180000.00,207000.00,2,1,1,1,CASADO (A),NULL,N,0.00,9,251,211299.30,1838.33,Sim
322096330715,31,M,5000.00,SP,22.0000,100,2022-12-20,100,100000.00,115000.00,8,0,2,1,SOLTEIRO(A),NULL,N,0.00,3,71,117298.04,6044.31,Nao
322096331715,44,F,4500.00,MG,19.0000,190,2022-12-15,225,400000.00,460000.00,11,10,0,1,DIVORCIADO,NULL,N,0.00,0,NULL,463794.84,16252.77,Nao
322096333715,20,M,3600.00,RN,12.0000,30,2022-12-14,20,40000.00,46000.00,9,3,0,3,SOLTEIRO(A),NULL,N,0.00,0,NULL,18678.64,26160.37,Nao
322096334715,29,F,1300.00,SP,22.0000,100,2022-12-14,94,40000.00,46000.00,3,1,1,2,CASADO (A),Nenhum,N,0.00,7,194,48411.26,876.00,Sim
322096337715,23,F,1500.00,MG,21.0000,40,2022-12-14,29,16000.00,18400.00,11,10,0,2,SOLTEIRO(A),Ensino Médio,N,0.00,0,NULL,7244.09,12825.89,Nao
322096338715,59,F,5000.00,SP,21.0000,80,2022-12-14,76,40000.00,46000.00,4,3,0,1,CASADO (A),NULL,N,0.00,7,194,46995.16,1940.00,Sim
322096341715,33,F,10200.00,SP,12.6000,80,2022-12-14,100,70000.00,80500.00,9,4,0,2,SOLTEIRO(A),NULL,N,0.00,0,NULL,15095.85,64434.44,Nao
322096343715,28,M,3300.00,MG,22.0000,100,2022-12-20,100,80000.00,92000.00,1,0,0,1,CASADO (A),Nenhum,N,0.00,10,284,98049.20,584.00,Sim
322096349715,35,M,3000.00,PE,21.0000,48,2022-12-15,40,20000.00,23000.00,1,1,0,1,OUTRO,NULL,N,0.00,10,284,24291.71,512.50,Sim
322096350715,43,F,12500.00,RJ,18.0000,140,2022-12-15,129,300000.00,345000.00,9,9,0,2,DIVORCIADO,NULL,N,0.00,0,NULL,169105.87,188598.32,Nao
322096352715,39,M,2800.00,PR,7.0000,75,2022-12-15,64,50000.00,57500.00,11,11,0,0,SOLTEIRO(A),Ensino Médio,N,0.00,0,NULL,45653.16,7846.85,Nao
322096354715,43,F,15000.00,BA,20.0000,200,2022-12-15,225,280000.00,322000.00,2,1,1,3,SOLTEIRO(A),NULL,N,0.00,8,251,337048.35,1988.00,Sim
322096355715,49,F,6000.00,BA,22.0000,100,2022-12-15,94,60000.00,69000.00,11,4,1,1,SOLTEIRO(A),NULL,N,0.00,0,NULL,68991.15,4975.16,Nao
322096356715,29,M,2300.00,BA,20.0000,100,2022-12-16,94,50000.00,57500.00,10,2,2,2,CASADO (A),Nenhum,N,0.00,1,11,52442.98,5764.05,Nao
322096361715,54,M,14500.00,CE,16.0000,40,2022-12-15,34,100000.00,115000.00,9,8,0,1,OUTRO,NULL,N,0.00,0,NULL,49859.60,68219.67,Nao
322096362715,36,M,3900.00,MA,18.0000,30,2022-12-15,19,10000.00,11500.00,9,3,1,2,CASADO (A),NULL,N,0.00,0,NULL,5073.64,7005.45,Nao
322096365715,30,M,3000.00,MA,20.0000,100,2022-12-15,100,80000.00,92000.00,4,2,0,0,SOLTEIRO(A),NULL,N,0.00,7,194,93197.74,3872.00,Sim
322096366715,24,M,2800.00,MG,18.0000,55,2022-12-15,45,40000.00,46000.00,11,4,2,0,SOLTEIRO(A),NULL,N,0.00,0,NULL,38399.80,9767.65,Nao
322096374715,25,M,15000.00,AL,21.0000,80,2022-12-15,94,35000.00,40250.00,1,1,0,2,SOLTEIRO(A),NULL,N,0.00,10,284,42396.30,424.38,Sim
322096375715,40,F,4000.00,CE,20.0000,200,2022-12-15,198,100000.00,115000.00,10,10,0,1,SOLTEIRO(A),NULL,N,0.00,0,NULL,117450.03,3561.47,Nao
322096376715,26,M,3900.00,AL,18.0000,30,2022-12-15,19,15000.00,17250.00,9,3,5,3,SOLTEIRO(A),Nenhum,N,0.00,0,NULL,7662.97,10473.39,Nao
322096378715,28,M,3500.00,PR,20.0000,200,2022-12-15,198,100000.00,115000.00,1,1,0,1,SOLTEIRO(A),Nenhum,N,0.00,10,284,120786.80,355.00,Sim
322096379715,34,M,2500.00,MA,10.0000,75,2022-12-15,64,50000.00,57500.00,11,2,0,2,OUTRO,NULL,N,0.00,0,NULL,48763.97,6234.05,Nao
322096380715,34,M,2600.00,SP,25.0000,80,2022-12-15,78,16000.00,18400.00,11,1,0,0,SOLTEIRO(A),NULL,N,0.00,0,NULL,17526.00,2805.71,Nao
322096381715,34,M,3000.00,BA,22.0000,100,2022-12-15,94,30000.00,34500.00,4,2,2,2,CASADO (A),NULL,N,0.00,7,194,36085.08,882.42,Sim
322096382715,24,M,1700.00,MA,22.0000,100,2022-12-15,94,60000.00,69000.00,3,2,0,1,SOLTEIRO(A),NULL,N,0.00,8,225,72625.86,1314.00,Sim
322096384715,33,F,1300.00,RJ,20.0000,200,2022-12-15,198,100000.00,115000.00,4,3,0,1,DIVORCIADO,NULL,N,0.00,7,194,119826.86,1501.32,Sim
322096386715,54,F,1300.00,PB,20.0000,200,2022-12-21,198,100000.00,115000.00,1,1,0,1,SOLTEIRO(A),NULL,N,0.00,9,251,120772.36,355.00,Sim
322096388715,47,F,2800.00,RN,20.0000,200,2022-12-15,198,100000.00,115000.00,1,1,0,1,CASADO (A),NULL,N,0.00,10,284,120786.80,355.00,Sim
322096392715,32,M,6000.00,MG,25.0000,80,2022-12-15,78,25000.00,28750.00,9,9,0,2,CASADO (A),NULL,N,0.00,0,NULL,16116.32,15710.93,Nao
322096393715,21,M,1419.32,SP,7.0000,75,2022-12-15,64,30000.00,34500.00,11,10,0,0,SOLTEIRO(A),NULL,N,0.00,0,NULL,27391.89,4708.11,Nao
322096395715,32,F,4000.00,SP,21.0000,60,2022-12-15,68,40000.00,46000.00,8,3,4,1,CASADO (A),NULL,N,0.00,3,71,45034.37,3952.61,Nao
322096396715,50,F,1800.00,RJ,19.0000,190,2022-12-15,185,100000.00,115000.00,11,7,1,2,SOLTEIRO(A),NULL,N,0.00,0,NULL,115948.81,4293.89,Nao
322096397715,34,M,3800.00,CE,18.0000,80,2022-12-15,79,40000.00,46000.00,2,2,0,0,CASADO (A),Nenhum,N,0.00,9,251,46623.38,1190.00,Sim
322096398715,57,M,3000.00,SP,20.0000,200,2022-12-15,198,100000.00,115000.00,1,1,0,1,VIÚVO(A),NULL,N,0.00,9,251,120962.63,375.33,Sim
322096399715,23,F,2900.00,MG,21.0000,60,2022-12-15,68,40000.00,46000.00,9,3,5,3,SOLTEIRO(A),NULL,N,0.00,2,71,44480.34,4392.95,Nao
322096401715,75,M,1900.00,RS,22.0000,100,2022-12-15,94,30000.00,34500.00,10,3,2,1,CASADO (A),NULL,N,0.00,0,NULL,34714.46,2204.75,Nao
322096402715,26,M,2500.00,BA,23.0000,60,2022-12-16,51,8000.00,9200.00,4,2,1,1,SOLTEIRO(A),Nenhum,N,0.00,7,194,9383.17,666.64,Sim
